Vibration_X,Vibration_Y,Vibration_Z,Acoustic_Level,Temperature,Fault_Type_Encoded,Fault_Type_Label
0.22261034,0.2660775,0.37266475,39.574688,83.79698,3,Overheating
0.26218545,0.29267764,0.25623047,31.251741,88.51402,3,Overheating
0.31972206,0.33849168,0.23281184,33.862217,97.37999,3,Overheating
0.24321909,0.31914693,0.28061783,30.54489,86.79225,3,Overheating
0.20966825,0.27225658,0.20294121,32.24749,95.23599,3,Overheating
0.25368503,0.3595545,0.2750326,30.11333,86.611786,3,Overheating
0.32786372,0.31693038,0.22854684,39.347527,81.373245,3,Overheating
0.21816942,0.37176025,0.26267818,36.377575,87.18475,3,Overheating
0.26841113,0.3610403,0.2763347,33.00312,83.438866,3,Overheating
0.32789484,0.287025,0.2399878,38.664036,85.6827,3,Overheating
0.32402548,0.31833994,0.28481838,34.981686,89.387856,3,Overheating
0.35324943,0.24630663,0.21957456,39.608055,87.63917,3,Overheating
0.25599748,0.27504313,0.26801208,34.790413,83.59538,3,Overheating
0.2303058,0.29168934,0.29361132,29.661356,88.632805,3,Overheating
0.30009097,0.31108332,0.24842088,38.034737,86.804184,3,Overheating
0.27694803,0.26203644,0.28685886,30.78243,82.74841,3,Overheating
0.28344572,0.30856487,0.22187617,31.418276,84.46037,3,Overheating
0.2216657,0.3761997,0.27837902,35.288746,92.405975,3,Overheating
0.22389674,0.33186182,0.25137985,30.855251,89.56765,3,Overheating
0.32023913,0.279642,0.23901178,30.313066,88.79513,3,Overheating
0.34809858,0.21749406,0.2233848,41.701176,85.58301,3,Overheating
0.24769355,0.3661942,0.2385533,31.168732,87.19096,3,Overheating
0.22973947,0.31825608,0.28128195,33.323788,91.59539,3,Overheating
0.3006678,0.3531096,0.27102435,32.578846,92.03439,3,Overheating
0.21888472,0.32217667,0.26881638,32.213947,87.59903,3,Overheating
0.24255751,0.4275607,0.26987746,37.14784,83.88072,3,Overheating
0.2100146,0.27925766,0.31420293,37.16286,88.0438,3,Overheating
0.25394705,0.27563167,0.22715928,35.326866,86.25797,3,Overheating
0.26180655,0.29928938,0.28881094,38.062675,91.265045,3,Overheating
0.29600763,0.32462007,0.3091662,37.16039,85.57613,3,Overheating
0.2384654,0.28979623,0.26443255,26.994972,85.19349,3,Overheating
0.26089796,0.30026487,0.24863587,34.072857,87.57217,3,Overheating
0.2918028,0.31282446,0.23035887,33.620773,92.30827,3,Overheating
0.22858703,0.36315528,0.24119464,30.080273,89.0746,3,Overheating
0.25486755,0.26942483,0.28087172,38.219666,92.687004,3,Overheating
0.30085182,0.25166792,0.30597165,37.901478,86.96317,3,Overheating
0.27030945,0.34269497,0.30581483,37.388405,82.35919,3,Overheating
0.2862924,0.3827299,0.29334265,32.57197,87.384766,3,Overheating
0.2992576,0.27860332,0.24023336,37.7557,89.30656,3,Overheating
0.18746774,0.37270606,0.3162535,36.649227,84.78896,3,Overheating
0.24680091,0.24878864,0.30001816,34.169266,98.25299,3,Overheating
0.27073878,0.2782188,0.2616064,28.709913,88.55256,3,Overheating
0.29955742,0.2938089,0.21632755,33.56105,86.63639,3,Overheating
0.25810248,0.29575256,0.25502637,35.192093,85.774895,3,Overheating
0.2552111,0.25719237,0.40993538,32.404484,85.85821,3,Overheating
0.2934525,0.26024878,0.25979814,35.163727,90.97923,3,Overheating
0.3364522,0.4279734,0.22430818,31.996067,88.50201,3,Overheating
0.22847122,0.33791697,0.28942904,33.990044,84.35824,3,Overheating
0.27684277,0.26238048,0.23493508,34.121677,88.231316,3,Overheating
0.27352968,0.2907801,0.23125505,36.37686,88.93007,3,Overheating
0.24205808,0.283398,0.265914,26.668484,87.25344,3,Overheating
0.37174064,0.2868219,0.33231997,35.276012,89.04496,3,Overheating
0.24932143,0.27209517,0.24868262,31.189531,91.32539,3,Overheating
0.23217696,0.3023118,0.24538451,33.240364,91.5997,3,Overheating
0.39992997,0.30143842,0.2400793,40.53661,80.532036,3,Overheating
0.2052453,0.36206535,0.3335916,30.709885,82.95281,3,Overheating
0.21202299,0.36795604,0.354071,35.36087,88.913315,3,Overheating
0.28902578,0.38226658,0.2710736,32.81468,89.92315,3,Overheating
0.2613418,0.22403531,0.3003949,33.873714,83.69649,3,Overheating
0.25402153,0.35523534,0.30298644,34.243237,83.016426,3,Overheating
0.29212448,0.3126393,0.23733078,32.804264,85.0261,3,Overheating
0.26590124,0.27905524,0.2642971,33.60557,93.66202,3,Overheating
0.30888432,0.24313135,0.23472081,35.970806,85.2591,3,Overheating
0.29544047,0.3468955,0.25737455,31.711796,92.571815,3,Overheating
0.2621894,0.2518453,0.26770562,38.43518,88.25805,3,Overheating
0.2323204,0.30389282,0.2894467,30.813097,89.294685,3,Overheating
0.2602315,0.3789607,0.27090353,35.84866,96.14007,3,Overheating
0.23231909,0.35864305,0.23459525,30.288385,86.97556,3,Overheating
0.35646775,0.28551883,0.27338967,35.96319,85.96871,3,Overheating
0.2049498,0.4186038,0.29921287,31.230537,88.452736,3,Overheating
0.29606405,0.30644286,0.30003956,25.915022,83.62018,3,Overheating
0.24129993,0.3639363,0.34796476,33.463554,88.463875,3,Overheating
0.28368902,0.29860592,0.28961954,35.564686,86.30748,3,Overheating
0.20617042,0.36169994,0.2952405,32.389088,88.05588,3,Overheating
0.28841347,0.3090864,0.30673006,34.74036,84.81608,3,Overheating
0.28758642,0.24328701,0.29395458,36.267685,88.33525,3,Overheating
0.32374522,0.259096,0.24144536,34.688168,91.38953,3,Overheating
0.2815506,0.30185458,0.24233322,32.63387,89.87967,3,Overheating
0.30081117,0.30491528,0.25985909,34.978382,86.62943,3,Overheating
0.31176633,0.30775046,0.2507498,32.938328,90.886536,3,Overheating
0.25957343,0.24854732,0.29750797,32.206566,91.84283,3,Overheating
0.31415227,0.3214989,0.28712785,35.423992,83.2475,3,Overheating
0.26413435,0.35192466,0.2977728,32.42752,90.44974,3,Overheating
0.18891625,0.32197198,0.27285764,31.72282,91.49035,3,Overheating
0.2470885,0.3754325,0.2402426,30.033026,89.345764,3,Overheating
0.27123907,0.35827798,0.31341192,23.858255,83.74854,3,Overheating
0.27162746,0.40617782,0.27789223,34.643314,85.71618,3,Overheating
0.33944762,0.3139512,0.20036282,33.960266,87.227264,3,Overheating
0.22938226,0.38066903,0.29102045,35.02771,86.71398,3,Overheating
0.3156411,0.45192355,0.27465513,28.590816,88.46534,3,Overheating
0.2722115,0.30091846,0.2611706,37.303062,85.493,3,Overheating
0.28921324,0.26380986,0.25559703,35.65386,86.269516,3,Overheating
0.24003905,0.31381515,0.26383936,31.756744,89.4234,3,Overheating
0.23720974,0.29825765,0.30701143,32.046856,84.148186,3,Overheating
0.24711601,0.30351034,0.27662584,35.784527,84.93236,3,Overheating
0.3578869,0.27916327,0.2919897,33.76449,84.01914,3,Overheating
0.28670743,0.31849772,0.32246777,35.462692,87.307076,3,Overheating
0.28644535,0.2428218,0.30746457,34.798374,86.26744,3,Overheating
0.27217323,0.35573217,0.2853322,29.440224,91.73309,3,Overheating
0.2611625,0.31699276,0.27480134,38.1486,90.323204,3,Overheating
0.2777625,0.34392026,0.24717593,30.217672,89.650055,3,Overheating
0.2773855,0.36065915,0.25451463,32.179955,83.02628,3,Overheating
0.2859435,0.314782,0.31887737,32.195324,92.13614,3,Overheating
0.28585917,0.28570896,0.27030435,37.981186,87.08322,3,Overheating
0.28943446,0.29269397,0.2704515,41.047676,90.43009,3,Overheating
0.27475104,0.32076713,0.2943093,36.7327,81.919716,3,Overheating
0.2823918,0.25881672,0.2349339,27.332047,85.8123,3,Overheating
0.3228477,0.26391003,0.24042173,43.022224,83.10146,3,Overheating
0.2947406,0.2877716,0.2799431,37.699604,91.89627,3,Overheating
0.2622916,0.3814304,0.28127772,34.150646,87.3678,3,Overheating
0.3354919,0.29761437,0.24124843,38.56303,85.404236,3,Overheating
0.2452331,0.2914829,0.28076088,31.19158,86.29984,3,Overheating
0.2818945,0.30441472,0.27108693,35.745834,86.614784,3,Overheating
0.31095704,0.31082946,0.21353799,33.507427,88.36725,3,Overheating
0.21111867,0.35296243,0.32403624,35.544285,85.079994,3,Overheating
0.18105046,0.33007124,0.28833234,31.305868,87.11272,3,Overheating
0.2663658,0.21826135,0.28754824,32.020706,88.73634,3,Overheating
0.2732099,0.25765783,0.21829069,31.255608,92.43633,3,Overheating
0.3470254,0.3489836,0.23933573,31.552242,86.177635,3,Overheating
0.27854574,0.3029576,0.30891705,39.729443,86.02356,3,Overheating
0.24628991,0.33159143,0.25449172,33.734024,84.4273,3,Overheating
0.26093006,0.3618378,0.22875436,33.170876,87.40786,3,Overheating
0.29744554,0.38531187,0.23117806,34.7335,81.22573,3,Overheating
0.27431238,0.29536667,0.25537175,33.143513,85.11159,3,Overheating
0.20550601,0.3439996,0.29983407,31.820251,91.64819,3,Overheating
0.26881877,0.30632985,0.25589636,31.302,91.23507,3,Overheating
0.22571287,0.32810217,0.23788553,36.392303,86.834854,3,Overheating
0.28011787,0.24086253,0.3010014,37.174297,85.975525,3,Overheating
0.1975606,0.40276614,0.27268252,30.616806,85.76697,3,Overheating
0.2697098,0.32763752,0.20187065,33.477573,83.975075,3,Overheating
0.27507874,0.3129836,0.2801063,32.78404,85.37937,3,Overheating
0.28662586,0.28034922,0.2689529,29.304771,91.06523,3,Overheating
0.24284245,0.2955221,0.26825106,28.339718,86.97122,3,Overheating
0.30739483,0.2873758,0.35326403,36.995754,85.174286,3,Overheating
0.22553046,0.32494682,0.26686934,29.93277,80.4976,3,Overheating
0.2667508,0.24713647,0.3220691,34.181545,85.460884,3,Overheating
0.24569769,0.27601108,0.22875334,31.1316,84.02183,3,Overheating
0.25410792,0.32571122,0.26558512,27.637651,89.78699,3,Overheating
0.3233334,0.2758077,0.29494828,37.51411,88.932976,3,Overheating
0.22065634,0.3078986,0.24708842,27.65595,84.981316,3,Overheating
0.27958214,0.26122695,0.28303653,33.23512,85.57496,3,Overheating
0.26475066,0.28046978,0.26068848,33.859554,87.99442,3,Overheating
0.20821309,0.35125965,0.23505655,30.54321,87.51954,3,Overheating
0.2907623,0.32557887,0.23104155,32.954586,91.34766,3,Overheating
0.30093122,0.39591792,0.3292756,33.960785,88.28053,3,Overheating
0.25453207,0.23918545,0.24700195,27.849089,86.30366,3,Overheating
0.25613967,0.28036267,0.25809786,32.027866,86.93648,3,Overheating
0.29537043,0.26143402,0.23606546,33.44322,80.83137,3,Overheating
0.21404618,0.26909548,0.26003197,31.488043,90.25335,3,Overheating
0.28967106,0.34928054,0.2473904,34.946335,83.74179,3,Overheating
0.28713393,0.32419556,0.2809302,31.00849,88.78258,3,Overheating
0.28686348,0.36993098,0.3341245,30.36545,78.6681,3,Overheating
0.23045997,0.2814329,0.22908512,28.771395,97.28676,3,Overheating
0.23155847,0.26596475,0.26206574,27.303164,89.84081,3,Overheating
0.23566674,0.38690495,0.29757035,35.382736,87.35522,3,Overheating
0.28991982,0.27738878,0.18280494,34.30205,96.437965,3,Overheating
0.29987016,0.3100522,0.24793528,39.102642,87.917725,3,Overheating
0.25025746,0.29852292,0.3371532,32.152256,88.92774,3,Overheating
0.2788883,0.29664025,0.27114853,31.229902,89.77242,3,Overheating
0.25022265,0.27783734,0.2613792,28.438707,89.885216,3,Overheating
0.2561386,0.3201354,0.24898627,34.025158,88.4063,3,Overheating
0.21548426,0.34800935,0.2816716,34.127995,86.41406,3,Overheating
0.19995855,0.40147018,0.2786341,33.808167,87.83749,3,Overheating
0.24292715,0.3586502,0.28775996,29.505869,86.14708,3,Overheating
0.21720098,0.4587767,0.33993405,37.614815,88.45498,3,Overheating
0.31601322,0.24350454,0.22593488,36.299652,87.329025,3,Overheating
0.23178934,0.35466313,0.28584516,32.020264,81.082825,3,Overheating
0.25207585,0.33335713,0.32590917,36.353535,88.02611,3,Overheating
0.2679731,0.32468346,0.26703107,28.570415,92.73719,3,Overheating
0.2832202,0.26232922,0.26919606,35.544918,88.79811,3,Overheating
0.25301626,0.2805024,0.28704002,33.277233,98.115204,3,Overheating
0.29186258,0.2557827,0.22494021,37.93752,87.25809,3,Overheating
0.24991311,0.24797712,0.24038787,32.96257,89.59538,3,Overheating
0.29233718,0.41117996,0.27344942,27.30845,80.31055,3,Overheating
0.30249527,0.23931397,0.2455764,33.72841,86.06712,3,Overheating
0.23664285,0.2971516,0.30389524,29.747358,90.782135,3,Overheating
0.26277053,0.36246356,0.28745118,26.570576,89.723785,3,Overheating
0.24038695,0.36066234,0.25214687,30.103127,87.46931,3,Overheating
0.38927016,0.32708246,0.263757,37.07612,80.486786,3,Overheating
0.22404289,0.30908257,0.30796382,36.16948,90.79624,3,Overheating
0.2889871,0.3874975,0.22068559,28.444954,89.60023,3,Overheating
0.32031414,0.27078837,0.27036524,35.13432,83.60829,3,Overheating
0.26573557,0.39733368,0.28113395,33.237354,82.88853,3,Overheating
0.3168372,0.24973506,0.22078036,34.458424,87.89749,3,Overheating
0.26257676,0.31906655,0.24844964,27.32515,88.86616,3,Overheating
0.25950935,0.32587004,0.24255183,27.256042,86.79415,3,Overheating
0.21581756,0.353021,0.31130418,30.70225,83.13287,3,Overheating
0.22599287,0.3099878,0.23698854,28.900595,88.23118,3,Overheating
0.24974456,0.3291159,0.31063566,28.04351,89.267426,3,Overheating
0.25742194,0.31134012,0.24702984,34.776756,93.85999,3,Overheating
0.27784276,0.34783414,0.33465093,37.89555,84.08697,3,Overheating
0.2368702,0.36173195,0.30337244,33.229774,87.18688,3,Overheating
0.2762169,0.28946665,0.27599424,29.612692,87.83983,3,Overheating
0.3272727,0.31710082,0.217522,36.565094,85.2607,3,Overheating
0.32063165,0.31129134,0.29013094,35.261105,85.509476,3,Overheating
0.2373077,0.3597055,0.23684219,29.14807,88.21978,3,Overheating
0.26112327,0.27670035,0.26285285,30.169737,83.08707,3,Overheating
0.3300189,0.30345738,0.18440033,37.044914,83.98352,3,Overheating
0.20030078,0.38164937,0.26826832,32.055565,86.556404,3,Overheating
0.24231218,0.28165507,0.27068627,36.71831,85.06691,3,Overheating
0.2932016,0.2872299,0.23150095,38.825024,89.16908,3,Overheating
0.2814844,0.2799467,0.29572093,34.07925,89.797325,3,Overheating
0.25089398,0.30849755,0.24019153,30.120522,92.07345,3,Overheating
0.19991796,0.3651036,0.27983442,30.712421,85.29087,3,Overheating
0.2758186,0.27340055,0.24285081,34.618603,86.465096,3,Overheating
0.25637075,0.36568916,0.28617358,36.80208,91.30054,3,Overheating
0.3109664,0.2908168,0.22756208,33.872215,93.330666,3,Overheating
0.17549105,0.2965129,0.33911404,28.878395,94.27118,3,Overheating
0.24416691,0.2912827,0.24087723,38.82871,84.72107,3,Overheating
0.313149,0.29810733,0.25348857,32.8124,84.82126,3,Overheating
0.25840038,0.30354673,0.33780745,38.365993,90.93748,3,Overheating
0.31716633,0.29272705,0.23633415,37.0351,84.84508,3,Overheating
0.2783919,0.27441993,0.26513472,32.81895,86.549736,3,Overheating
0.30430758,0.32919407,0.27788493,36.546116,83.42674,3,Overheating
0.27350765,0.29980692,0.28635243,26.381056,90.37759,3,Overheating
0.24153996,0.3673865,0.24764003,29.041374,91.24566,3,Overheating
0.26778716,0.33502632,0.19538169,32.88113,90.104965,3,Overheating
0.29923213,0.23427327,0.2530917,35.313137,80.25924,3,Overheating
0.28485042,0.36031386,0.22919534,29.064444,87.646904,3,Overheating
0.3120698,0.22921734,0.28628936,36.266014,89.05294,3,Overheating
0.20675668,0.32724628,0.297821,35.17451,90.7019,3,Overheating
0.31076846,0.31343052,0.30322996,38.16369,85.77718,3,Overheating
0.23708999,0.35973138,0.21546116,28.555828,89.617455,3,Overheating
0.27628753,0.311968,0.27570847,35.15789,84.464615,3,Overheating
0.27974358,0.33681428,0.2541135,34.658615,93.14145,3,Overheating
